video_id,video_title,comment_id,author,comment,likes,published_at,sentiment
VBwXF2JT6NQ,[FULL] Mahfud MD Ungkap Informasi soal Dugaan Korupsi Whoosh: Saya Ragu Pak Luhut Terlibat Kasus Ini,UgwiAZEkefyXgdDmC-V4AaABAg,@MuhamadThoyib-t2y9e,Mesti ada.yg atasan baik yg bawah mesti gak baik..bpk yg kena getahnya,0,2025-10-29T06:41:58Z,neutral
VBwXF2JT6NQ,[FULL] Mahfud MD Ungkap Informasi soal Dugaan Korupsi Whoosh: Saya Ragu Pak Luhut Terlibat Kasus Ini,UgysNKLgGA4VlXj03gB4AaABAg,@arie_ilkur,pke teks Jok?,0,2025-10-29T06:38:10Z,neutral
VBwXF2JT6NQ,[FULL] Mahfud MD Ungkap Informasi soal Dugaan Korupsi Whoosh: Saya Ragu Pak Luhut Terlibat Kasus Ini,UgycgwM7zpNPik01mdt4AaABAg,@mohirfan9414,"Ini proyek yg nyusahin rakyat selama ini. Dgn naiknya pajak, daya beli berkurang Krn pendapatan rakyat kecil.

Untuk sosial ok.
Untuk korupsi mah gas.

Bajaj ditebet jg ngeles  🤣",0,2025-10-29T06:37:24Z,negative
VBwXF2JT6NQ,[FULL] Mahfud MD Ungkap Informasi soal Dugaan Korupsi Whoosh: Saya Ragu Pak Luhut Terlibat Kasus Ini,UgyyxqVBjuRo0j6r04J4AaABAg,@Sairicell-d8t,Asal ngomong,0,2025-10-29T06:33:35Z,neutral
VBwXF2JT6NQ,[FULL] Mahfud MD Ungkap Informasi soal Dugaan Korupsi Whoosh: Saya Ragu Pak Luhut Terlibat Kasus Ini,UgxctF7-z6T11R1EOJd4AaABAg,@fersiani1,Pak mahfud JD menla mencle nih..takut pak? Ma si opung yaa,0,2025-10-29T06:15:34Z,negative
VBwXF2JT6NQ,[FULL] Mahfud MD Ungkap Informasi soal Dugaan Korupsi Whoosh: Saya Ragu Pak Luhut Terlibat Kasus Ini,UgzfPKY5vSd7Hh0FWl94AaABAg,@SuparminWidodo,"P,Mahpud sampeyan dulu kan jg didalam apa yg dikerjakan kan anda polhukam  kak diam sekarang koar koar  , sakit hati ya ,makanya nyalon wapres rakyat yg milih cuma dikit ,ngocak dong",0,2025-10-29T05:58:07Z,negative
VBwXF2JT6NQ,[FULL] Mahfud MD Ungkap Informasi soal Dugaan Korupsi Whoosh: Saya Ragu Pak Luhut Terlibat Kasus Ini,Ugxq32diDtqdn1BfUV94AaABAg,@yusufmanaf8789,"Slamet dunia akhirat ,gunakan jujur yang terbaik, jgn cari sribu alsan.",0,2025-10-29T05:50:46Z,neutral
VBwXF2JT6NQ,[FULL] Mahfud MD Ungkap Informasi soal Dugaan Korupsi Whoosh: Saya Ragu Pak Luhut Terlibat Kasus Ini,UgzB8so1riJatU0rWgF4AaABAg,@ABDURRAHMAN-jj5db,pak Mahfud mantappp,0,2025-10-29T05:44:42Z,positive
VBwXF2JT6NQ,[FULL] Mahfud MD Ungkap Informasi soal Dugaan Korupsi Whoosh: Saya Ragu Pak Luhut Terlibat Kasus Ini,UgzTRb9pHNZUrLA5sFx4AaABAg,@yosefsibulonihalawa3315,Klu kpk takut pak siapa LG yg lebih berani.Kesimpulan saya adalah : panggung sandiwara,0,2025-10-29T05:40:22Z,negative
VBwXF2JT6NQ,[FULL] Mahfud MD Ungkap Informasi soal Dugaan Korupsi Whoosh: Saya Ragu Pak Luhut Terlibat Kasus Ini,UgyfMDToi3skp9NqDzt4AaABAg,@imankoendjono5367,Kalau semua kebijakan diukur atas pandangan pribadi dan tidak mendengarkan pakar2 yg lain ya akhirnya menimbulkan masalah.,0,2025-10-29T05:30:16Z,neutral
VBwXF2JT6NQ,[FULL] Mahfud MD Ungkap Informasi soal Dugaan Korupsi Whoosh: Saya Ragu Pak Luhut Terlibat Kasus Ini,Ugzi7NN0Mpd4yUA2ukt4AaABAg,@MeongPus-t2u,"Bila whoose untuk mengatasi kemacetan,ngapain ibukota dipindah ke Ikn.😈😆😇😈",0,2025-10-29T05:27:42Z,neutral
VBwXF2JT6NQ,[FULL] Mahfud MD Ungkap Informasi soal Dugaan Korupsi Whoosh: Saya Ragu Pak Luhut Terlibat Kasus Ini,UgwIhoEf4JrPzGP-wR14AaABAg,@doneladio983,"Kalau KPK bisa membuka korupsi dan menangkap pelaku2 utamanya, saya nazar pilih gibran 2029!",0,2025-10-29T05:15:38Z,neutral
VBwXF2JT6NQ,[FULL] Mahfud MD Ungkap Informasi soal Dugaan Korupsi Whoosh: Saya Ragu Pak Luhut Terlibat Kasus Ini,UgwwBCOqJID1ViA1QWd4AaABAg,@HarianiPakaya,Untuk apa keuntungan sesial  lalu membebani rakyat dgn pajak itu kan melanggar UUD,0,2025-10-29T05:12:58Z,negative
VBwXF2JT6NQ,[FULL] Mahfud MD Ungkap Informasi soal Dugaan Korupsi Whoosh: Saya Ragu Pak Luhut Terlibat Kasus Ini,UgydAEj_Nsto5XDaAsF4AaABAg,@widjanarko1045,"Kalau dasarnya dari miulut orang lain yg belum jelas datanya kenapa mahfud sendiri ikut koar - koar dipublik,,,kan bodoh namanya,,,,,jangan ngeles itu mahfud,,,,mulutmu adalah harimaumu,,,!!!,",0,2025-10-29T05:00:01Z,negative
VBwXF2JT6NQ,[FULL] Mahfud MD Ungkap Informasi soal Dugaan Korupsi Whoosh: Saya Ragu Pak Luhut Terlibat Kasus Ini,UgxC2Wp-EIjTTy-KsGl4AaABAg,@ArifRiyanto-d6t,"sosialnya dimanaa?
lah yg menikmati woosh hanya segelintir orang.sementara beban utan dibebankan kesemua rakyat.
takterkecuali rakyak susah.",0,2025-10-29T04:54:17Z,negative
VBwXF2JT6NQ,[FULL] Mahfud MD Ungkap Informasi soal Dugaan Korupsi Whoosh: Saya Ragu Pak Luhut Terlibat Kasus Ini,Ugx0ny9u49xAiA64lXh4AaABAg,@Ngukuraspalyuk,Mulyono mulyono gak nyambung lo orang lagi nanyain biaya woosh yg gk masuk akal malah kemana mana,0,2025-10-29T04:36:10Z,neutral
VBwXF2JT6NQ,[FULL] Mahfud MD Ungkap Informasi soal Dugaan Korupsi Whoosh: Saya Ragu Pak Luhut Terlibat Kasus Ini,Ugw7bEZhu6upIdVzY754AaABAg,@JifriJefri,Layanan publik negara rugi kau dpt komisi.,0,2025-10-29T04:16:52Z,negative
VBwXF2JT6NQ,[FULL] Mahfud MD Ungkap Informasi soal Dugaan Korupsi Whoosh: Saya Ragu Pak Luhut Terlibat Kasus Ini,UgwdR7Eavg6BAYlik6R4AaABAg,@bangchalie,0:45 Kasih tau itu semua parah garong bisnis yg selalu mengira proyek2 untuk warga merdeka dr kenyamanan 👍👍👍,0,2025-10-29T04:13:20Z,negative
VBwXF2JT6NQ,[FULL] Mahfud MD Ungkap Informasi soal Dugaan Korupsi Whoosh: Saya Ragu Pak Luhut Terlibat Kasus Ini,UgwJwN05VlZzMUYs03t4AaABAg,@Harpani-y8c,Mandul,0,2025-10-29T04:12:06Z,neutral
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugz3d4d_FW7p7NPadsp4AaABAg,@MinstorTV,"Jangan kan kereta cepat... Jalan transmigrasi di kaltara masih jalan tanah. Saat banjir l, jalan jadi danau.. 
Lebih baik mana? Bangun kereta cepat atau jalan trans",0,2025-11-11T11:34:16Z,neutral
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugz8t57jE3-rU-HuBA94AaABAg,@mhasan4127,Manipulatif power 2an korupsi berjamaah,0,2025-11-01T06:31:03Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugw8ooUMZyFxnzvwYjt4AaABAg,@FebruaryDuadua-hr5dl,Jonan selamat alhamdllah. Hampir jadi  korbannya jokowi,0,2025-10-31T09:10:03Z,positive
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgwqTAuKfMGF8WEftGx4AaABAg,@FebruaryDuadua-hr5dl,Kpk pendiam😂😂😂.,0,2025-10-31T09:09:19Z,neutral
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgyFKtM4_6Po5pHcuDV4AaABAg,@DonatusNarotjohawirudo,"Jokowi bisa kok sekarang ribut
Kembalikan ke jokowi",0,2025-10-30T14:05:06Z,neutral
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgzlFajX99k5I4Sc81N4AaABAg,@PUTRA66666,real mafia,0,2025-10-29T08:30:30Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgwC479U5tkiJQ_9QM14AaABAg,@PUTRA66666,busyuukkk emg otak owi,0,2025-10-29T08:24:29Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugz5Y0E35yHNQPXE91J4AaABAg,@Sudarso-cd9wf,"Biasa orang KLO sok pinter, susah dikasih tahu, padahal memang dia gak pinter. Lah wong ikune Soko
Pasar Pramuka. Yo pastine ORA tahu
 Ngitung kaba atau rugi.",0,2025-10-28T12:35:08Z,neutral
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugzm--T7gHzCuQAstT94AaABAg,@RealmeC1-n8n,Ngaji.mumpung.dadi.presiden.kualat.karmamu.datang,0,2025-10-28T11:20:04Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugx4ivjN4snPfLQcAdt4AaABAg,@anggermahardika5495,Penuhin Mulyono,0,2025-10-28T03:17:36Z,neutral
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgyKbMwrn_5es1yEvKB4AaABAg,@fikriadityapratama257,"Orang zalim seringkali mengandalkan kekuasaan, harta, atau pengaruh untuk menindas yang lemah. Namun, Allah Swt. mengingatkan dalam Q.S. Ibrahim: 42:
“Dan janganlah sekali-kali kamu mengira bahwa Allah lalai dari apa yang diperbuat oleh orang-orang zalim. Sesungguhnya Allah memberi tangguh kepada mereka sampai hari yang pada waktu itu mata (mereka) terbelalak.”",0,2025-10-27T23:22:52Z,neutral
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgyM2QjtopB9pxzuTVJ4AaABAg,@rudiputra1559,Gila dampak rusaknya era jokowi... Demi kekayaan pribadi masyarakat tergadai kan.....,0,2025-10-27T16:34:43Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgyrEF5swcWJjvy9I7t4AaABAg,@calm29886,"Sekarang generasi selanjutnya menanggung beban hutang Whoosh. 
Sama spt nana yg diberikan Whoosh artinya raib uang yg sehrsnya menjadi keuntungan negara.",0,2025-10-27T12:05:10Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgzJtVNtEb6nbObpcIp4AaABAg,@NodanZain,"Kualat dr Ijnasius jonan. Sdh ok dgn Jepang dgn Murah, taunya berpindah ke Cina dgn bunga Besar. Malah Menteri Perhubungan di Berhentilkan. Jkw Memang Kabualang.",0,2025-10-27T06:21:44Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgwdmFdYwtCpMuVoAON4AaABAg,@SuramtoSuramto-nn1xo,Setuju ditangkap dan diperiksa  adili yg merusak  demokrasi indonesia dan memperbanyak hutang dari penggelembungan dana kerete cepat wosh,0,2025-10-27T03:39:06Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugx2p0YcGE371nyQTMh4AaABAg,@annaslalo3016,PERAMPOK UANG RAKYAT SEMUA,0,2025-10-26T21:50:43Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugx4QBYtr8vz3Pt34Xp4AaABAg,@Sudarso-cd9wf,"Pak Jokowi itu kelihatan nya lugu, tetapi ia ibaratkan se ekor Gurita
yg punya tangan banyak guna meraih banyak keuntungan utk 
Pribadi dan Kroni nya.",0,2025-10-26T18:31:27Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugww9bTa2Sg1ymXeh3J4AaABAg,@dadiibrahim1894,"Itu mentri baik gk ky pk mahpud skarang kata"" keluwar seharus ya wkt wi wi wi jadi atasan anda  ngomong ya",0,2025-10-26T09:37:24Z,neutral
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgwG2z6fCz8W8lle1Up4AaABAg,@warsanawarsana5341,Pengkianat bangsa jokowi itu..,0,2025-10-26T03:03:26Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgwFEA5-75pm45B3m294AaABAg,@hazimimohamad7386,banyak hal aku lebih percaya dan telus dgn Jepang. jika beli barang aku lebih suka yang ada tulisan MADE IN JAPAN,0,2025-10-26T01:48:48Z,neutral
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgywNVsM811ZLoQ38FN4AaABAg,@SuarniSuarni-l3z,Itu utang buat kendaraan org kaya 😢,0,2025-10-25T10:52:38Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgwiNen98uWvyFq4NF94AaABAg,@SuarniSuarni-l3z,Inilah akibatx memberikan jabatan pada orang yang bukan ahlinya ya acunr 😢,0,2025-10-25T10:48:58Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugw4C4s8armRgVP5tLx4AaABAg,@AchadiatAffandi-lz6ve,Pasang badan untuk proyek Ndak mungkin kalo nggak ada interest pribadi.,0,2025-10-25T06:12:07Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugw-RKCRPIxQjCzIZqR4AaABAg,@anaknusant,jokowi dan opumhnya merusak negara layak di tangkap dan miskinkan,0,2025-10-24T23:42:30Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgxMe20mq0H7c6o52gN4AaABAg,@channel_id_adventure,"GAK ADA YG BERANI SENTUH MULYONO , UDAH JELAS2 MERUGIKAN RAKYAT",0,2025-10-24T14:54:59Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgzSd-WgnWJqyv_W_-N4AaABAg,@borneounik4888,Sungguh mengerikan daya rusak Mulyono ini selama 10 tahun,0,2025-10-24T13:32:29Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgyqoQ2Eq23oZvyzBYF4AaABAg,@ruhli5032,Kami lebih bangga dengan pak Jonan daripada Jokowi.,0,2025-10-24T08:22:34Z,neutral
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugy50B3GYUJAsQiwjLN4AaABAg,@masrikerumankeruman3224,Apa ada hal yang paling penting mendunia. Kaya raya utang boleh settle,1,2025-10-24T04:42:31Z,neutral
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgyS4gwGsEyvhuV3gON4AaABAg,@cakijal7346,Solusi nya enggk ada omon omon diank,0,2025-10-24T03:28:37Z,neutral
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugwxzks94001NRsShi54AaABAg,@alfi_ty,💐ampon_goat_tidak_mampu_menyelamatkan_jokowi_penculikan_dunia_adidaya_70_%_tod💐,0,2025-10-24T01:46:20Z,neutral
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugzc_RAkPL9dmNahC8l4AaABAg,@sugiantomojokerto.jatim.6423,panggah pinter pak jonan ❤,0,2025-10-23T23:56:59Z,neutral
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugw8zuyv5MgUIrl37zd4AaABAg,@anuska-l7t,"aah udalah dulu pak Mahmud waktu jadi Mentri Jokowi juga cuma diam aja..nggak mungkin Mentri nggak tau kejelekan presidennya,,Mahmud mundur dari Mentri jkw itu juga bukan karena dia punya integritas tapi karena dia mau ncalon wapres .. hanya Ignatius Jonan Mentri yg paling berintegritas..bekerja pakai logika nggak cuma manggut2 asal presiden senang.. bahkan pak Jonan sanggup dipecat demi kebenaran ..dan hanya pak Jonan yg berhasil memimpin salah 1 bumn (pjka)",0,2025-10-23T23:52:38Z,positive
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgyJZF41v7FBt2ToRDN4AaABAg,@JoHari-d7x,Jokowi kwalat.,0,2025-10-23T14:41:04Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgzUENgTU6yCP6ZRxjB4AaABAg,@manukrisbianto8404,Ternyata lebih pintar mentrinya daripada presidenya,0,2025-10-23T13:21:59Z,neutral
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgzoNGqUa434UtZ5nuV4AaABAg,@DadangEpendi-m8m,pa jonan itu orang cerdas dan jujur pasti di pecat karena orang jujur dan benar pasti nga cocok dengan REZIM JOKOWI,0,2025-10-23T13:11:51Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgwqEXweG7FyO9xVTwN4AaABAg,@MRidwanYusuf,ADILI,0,2025-10-23T13:01:09Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgwRKrFN5Cw0p4V7D-V4AaABAg,@user-sumarta,Saya cenderung dugaan merupakan betul terjadi. Maka KPK. MK. MA POLISI segera usut. Demi rakyat klo kalian waras?,0,2025-10-23T11:39:28Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugyt6dhha7UMSPvYewp4AaABAg,@TaxScope_ID,Biar Mulyono aja yang jadi jaminan ke China. Kan Whoosh idenya dia,0,2025-10-23T11:39:07Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgzeldgQjlBMv5WfWWx4AaABAg,@TeddyDua-s6j,Manusia gagal sarjana tidak akan mendengar orang lain.,0,2025-10-23T09:28:10Z,neutral
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugzbjfc9bGBqInulPgR4AaABAg,@ignatiusAdryAnugraha-f8e,Cina juga tanggung jawab lah.. Ikutan mark up proyek.,0,2025-10-23T08:08:38Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugysupab_-_AbIO54bd4AaABAg,@eza7-x5i,lugu tapi mematikan😢😢😢,0,2025-10-23T04:32:01Z,neutral
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugw4nHOnCiG5jELFES54AaABAg,@malikah6324,Mengerikan hutang banyak sekali.,0,2025-10-23T04:06:15Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugzh1EVm3hRTQmdr4Th4AaABAg,@dedi1348,Geng solo kelihatan ea muka lemah lembut asli bikin hancur negara,0,2025-10-23T02:56:14Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgzK6Gki2ZU6oR8qMkx4AaABAg,@ilemuly2165,JOKOWI COCOKNYA DI GANTUNG SAMBIL DI BERONDONG PELURU..MANUSIA DAJJAL KETURUNAN FIRAUN..,0,2025-10-23T02:33:42Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgzZ4fN-ZE6bNXhlXl94AaABAg,@DenyRhomdony,"Guru SD minimal SI 
Masa Presiden dan Anggota dewan ijasahnya nggak jelas.",0,2025-10-23T01:57:51Z,neutral
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgyQktgVvYIMSS3y6BB4AaABAg,@DenyRhomdony,"Joko itu seperti agen China dng tujuan memasukan Indo kedalam perangkap hutang.
Kalau sudah masuk ... Tinggal serahkan asset atau kendali kebijakan RI
Imbal baliknya, anaknya dikawal utk jd presiden RI berikutnya.",0,2025-10-23T01:54:50Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgzswG7-02Df0OPqEHZ4AaABAg,@wnik1388,Wuss cepat cair,0,2025-10-23T00:50:30Z,neutral
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgyKJxQQCT2edflDOFB4AaABAg,@darrenwijaya8808,Belom lagi utang IKN aduhhhh mulyono,0,2025-10-22T22:56:41Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugyzs3BN-XpT3M0My7h4AaABAg,@kanyakkunyukchanel9991,Usut tuntas proyek woosh  KAC.jangan pandamng bulu,0,2025-10-22T20:43:55Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgyozAsufTMQ6KLEEp54AaABAg,@_yaelahhan,viralkan dan adili secepatnya,0,2025-10-22T17:37:29Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugz1LMhO5JyuoYuM1fx4AaABAg,@TofikHidayat-w8q,"ITU LAGI DI SANJUNG AMA PRESIDEN😂DiSANJUNG BETAPA MAJUNYA ,//maju UTANGNYa",0,2025-10-22T17:27:17Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugy4JAJuflJmkq2_-294AaABAg,@IshiM73,memang OON jokowi,0,2025-10-22T15:48:22Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgzMfHjNQIABc7bLnpp4AaABAg,@hendragunawan6370,"Usut aja, negarawan apaan kaya gitu. Kerjasama ama negara yg udah jelas2 ada niat buruk.",0,2025-10-22T14:20:43Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugz_3vgpE5rCXjf-Kw54AaABAg,@Yahaha-mt1qm,"Jokowi lagi jokowi lagi....



HIDUP JOKOWIIII!!!!",0,2025-10-22T13:09:50Z,neutral
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugzye5n6WtFB3J3um1x4AaABAg,@kirigawakun,Lagian gak butuh itu woosh 😅,0,2025-10-22T13:01:53Z,neutral
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgyBe2ID6E1HznrmcAN4AaABAg,@TOGMnM,"Di mark up buat bayar gaji termul,,😂😂",0,2025-10-22T12:50:30Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgxeKZbbCoJVbUevxSh4AaABAg,@lareosing3715,Harus tanggung jawab jokowi,0,2025-10-22T12:44:59Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgwzyYqTI3DTqZSAeKd4AaABAg,@AwieanikAwieanik,RI7 presiden sial😂,0,2025-10-22T12:29:03Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgwZCkx8JmHEjsvOTqp4AaABAg,@NorFuad-j2j,Lulusan sd jdi presiden y gtu..,0,2025-10-22T12:23:05Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,UgxdSYAlw7-o5vL9vrV4AaABAg,@SanaaKeling,Aku dari 2014 ngga percaya  jokowi ternyata benar,0,2025-10-22T12:21:38Z,negative
9L3NRHO743w,Mahfud Blak-blakan Sebut Jokowi Pilih Pecat Ignasius Jonan Daripada Proyek Whoosh | OneNews Update,Ugyl1JQwFU2wecGJJkJ4AaABAg,@affanfajar8552,"Bro pikir dia akan hidup selamanya,  selamat bertemu di pengadilan akhirat jok",0,2025-10-22T12:09:04Z,negative
